# phi psi z
1.235457784999999920e+00 1.870836074999999932e+00 5.851859670799999691e+01
1.306055372999999964e+00 1.870836074999999932e+00 5.973797402900000009e+01
1.376652961000000008e+00 1.870836074999999932e+00 6.126389913900000295e+01
1.447250547999999970e+00 1.870836074999999932e+00 6.305978541799999704e+01
1.517848136000000014e+00 1.870836074999999932e+00 6.517873797100000388e+01
1.588445724000000059e+00 1.870836074999999932e+00 6.769588230399999418e+01
1.659043311000000021e+00 1.870836074999999932e+00 7.055457281799999691e+01
1.729640899000000065e+00 1.870836074999999932e+00 7.355005706999999404e+01
1.800238487000000109e+00 1.870836074999999932e+00 7.633372235100000580e+01
1.870836074999999932e+00 1.870836074999999932e+00 7.861623201700000152e+01
1.941433661999999893e+00 1.870836074999999932e+00 8.024313996499999746e+01
2.012031250000000160e+00 1.870836074999999932e+00 8.122892759699999488e+01
2.082628838000000204e+00 1.870836074999999932e+00 8.164520352600000308e+01
2.153226425000000166e+00 1.870836074999999932e+00 8.149273598000000618e+01
2.223824013000000210e+00 1.870836074999999932e+00 8.071970261399999913e+01
2.294421600999999811e+00 1.870836074999999932e+00 7.922008442300000297e+01
2.365019188999999855e+00 1.870836074999999932e+00 7.701354959600000427e+01
2.435616775999999817e+00 1.870836074999999932e+00 7.412181056699999715e+01
2.506214363999999861e+00 1.870836074999999932e+00 7.063739962200000377e+01
2.576811951999999906e+00 1.870836074999999932e+00 6.660511097799999902e+01
2.647409539999999950e+00 1.870836074999999932e+00 6.214786027200000262e+01
2.718007126999999912e+00 1.870836074999999932e+00 5.740699662899999822e+01
2.788604714999999956e+00 1.870836074999999932e+00 5.253738967400000348e+01
2.859202303000000001e+00 1.870836074999999932e+00 4.769773281599999848e+01
2.929799889999999962e+00 1.870836074999999932e+00 4.297382217300000207e+01
3.000397478000000007e+00 1.870836074999999932e+00 3.836813208600000280e+01
3.070995066000000051e+00 1.870836074999999932e+00 3.392861283799999939e+01
-3.141592654000000095e+00 1.941433661999999893e+00 2.824120903500000068e+01
-3.070995066000000051e+00 1.941433661999999893e+00 2.442131651600000097e+01
-3.000397478000000007e+00 1.941433661999999893e+00 2.110686583600000077e+01
-2.929799889999999962e+00 1.941433661999999893e+00 1.834520750200000094e+01
-2.859202303000000001e+00 1.941433661999999893e+00 1.611357926299999832e+01
-2.788604714999999956e+00 1.941433661999999893e+00 1.429624001700000058e+01
-2.718007126999999912e+00 1.941433661999999893e+00 1.279306157199999916e+01
-2.647409539999999950e+00 1.941433661999999893e+00 1.153559883900000038e+01
-2.576811951999999906e+00 1.941433661999999893e+00 1.051051740900000020e+01
-2.506214363999999861e+00 1.941433661999999893e+00 9.792542880999999255e+00
-2.435616775999999817e+00 1.941433661999999893e+00 9.445859239000000684e+00
-2.365019188999999855e+00 1.941433661999999893e+00 9.470503015000000246e+00
-2.294421600999999811e+00 1.941433661999999893e+00 9.746061808000000326e+00
-2.223824013000000210e+00 1.941433661999999893e+00 1.004702757699999971e+01
-2.153226425000000166e+00 1.941433661999999893e+00 1.016489639199999928e+01
-2.082628838000000204e+00 1.941433661999999893e+00 1.003166362600000028e+01
-2.012031250000000160e+00 1.941433661999999893e+00 9.695751192999999546e+00
-1.941433661999999893e+00 1.941433661999999893e+00 9.246005287999999211e+00
-1.870836074999999932e+00 1.941433661999999893e+00 8.702480839999999773e+00
-1.800238487000000109e+00 1.941433661999999893e+00 8.057917231999999430e+00
-1.729640899000000065e+00 1.941433661999999893e+00 7.300653125000000188e+00
-1.659043311000000021e+00 1.941433661999999893e+00 6.487832928000000443e+00
-1.588445724000000059e+00 1.941433661999999893e+00 5.807407551999999917e+00
-1.517848136000000014e+00 1.941433661999999893e+00 5.402324021000000087e+00
-1.447250547999999970e+00 1.941433661999999893e+00 5.317732914999999672e+00
-1.376652961000000008e+00 1.941433661999999893e+00 5.483583935999999603e+00
-1.306055372999999964e+00 1.941433661999999893e+00 5.876814430999999672e+00
-1.235457784999999920e+00 1.941433661999999893e+00 6.455040031000000234e+00
-1.164860197000000097e+00 1.941433661999999893e+00 7.252447588999999972e+00
-1.094262609999999913e+00 1.941433661999999893e+00 8.314397114000000144e+00
-1.023665022000000091e+00 1.941433661999999893e+00 9.715672887000000202e+00
-9.530674340000000466e-01 1.941433661999999893e+00 1.148649791200000081e+01
-8.824698469999999739e-01 1.941433661999999893e+00 1.358741812799999948e+01
-8.118722590000000405e-01 1.941433661999999893e+00 1.593508549599999924e+01
-7.412746709999999961e-01 1.941433661999999893e+00 1.847174438800000118e+01
-6.706770829999999517e-01 1.941433661999999893e+00 2.112623816500000018e+01
-6.000794959999999900e-01 1.941433661999999893e+00 2.392384205999999836e+01
-5.294819079999999456e-01 1.941433661999999893e+00 2.686933468499999833e+01
-4.588843200000000122e-01 1.941433661999999893e+00 2.993228178200000045e+01
-3.882867320000000233e-01 1.941433661999999893e+00 3.305365313200000088e+01
-3.176891450000000061e-01 1.941433661999999893e+00 3.609945169099999873e+01
-2.470915569999999895e-01 1.941433661999999893e+00 3.899472915700000186e+01
-1.764939690000000005e-01 1.941433661999999893e+00 4.170572482899999756e+01
-1.058963819999999972e-01 1.941433661999999893e+00 4.426189235799999722e+01
-3.529879400000000139e-02 1.941433661999999893e+00 4.673684035200000153e+01
3.529879400000000139e-02 1.941433661999999893e+00 4.918967320400000176e+01
1.058963819999999972e-01 1.941433661999999893e+00 5.158247283400000072e+01
1.764939690000000005e-01 1.941433661999999893e+00 5.385972240099999908e+01
2.470915569999999895e-01 1.941433661999999893e+00 5.588962992799999796e+01
3.176891450000000061e-01 1.941433661999999893e+00 5.757565172799999687e+01
3.882867320000000233e-01 1.941433661999999893e+00 5.883991806400000257e+01
4.588843200000000122e-01 1.941433661999999893e+00 5.963359161000000341e+01
5.294819079999999456e-01 1.941433661999999893e+00 5.993128181499999840e+01
6.000794959999999900e-01 1.941433661999999893e+00 5.977917330700000065e+01
6.706770829999999517e-01 1.941433661999999893e+00 5.926073313999999925e+01
7.412746709999999961e-01 1.941433661999999893e+00 5.854088653600000214e+01
8.118722590000000405e-01 1.941433661999999893e+00 5.780337951700000332e+01
8.824698469999999739e-01 1.941433661999999893e+00 5.723152127800000244e+01
9.530674340000000466e-01 1.941433661999999893e+00 5.690608727000000044e+01
1.023665022000000091e+00 1.941433661999999893e+00 5.683930878099999973e+01
1.094262609999999913e+00 1.941433661999999893e+00 5.697873467600000197e+01
1.164860197000000097e+00 1.941433661999999893e+00 5.735005265699999910e+01
1.235457784999999920e+00 1.941433661999999893e+00 5.799015589500000090e+01
1.306055372999999964e+00 1.941433661999999893e+00 5.897079852699999947e+01
1.376652961000000008e+00 1.941433661999999893e+00 6.033641837100000060e+01
1.447250547999999970e+00 1.941433661999999893e+00 6.206411578099999815e+01
1.517848136000000014e+00 1.941433661999999893e+00 6.415320450599999447e+01
1.588445724000000059e+00 1.941433661999999893e+00 6.661791780599999413e+01
1.659043311000000021e+00 1.941433661999999893e+00 6.939987751200000332e+01
1.729640899000000065e+00 1.941433661999999893e+00 7.230744284099999675e+01
1.800238487000000109e+00 1.941433661999999893e+00 7.504484421899999802e+01
1.870836074999999932e+00 1.941433661999999893e+00 7.732329900199999884e+01
1.941433661999999893e+00 1.941433661999999893e+00 7.898258785100000523e+01
2.012031250000000160e+00 1.941433661999999893e+00 8.002392755699999327e+01
2.082628838000000204e+00 1.941433661999999893e+00 8.046346772500000100e+01
2.153226425000000166e+00 1.941433661999999893e+00 8.027849779800000363e+01
2.223824013000000210e+00 1.941433661999999893e+00 7.940407979600000488e+01
2.294421600999999811e+00 1.941433661999999893e+00 7.776541852799999788e+01
2.365019188999999855e+00 1.941433661999999893e+00 7.538409689899999933e+01
2.435616775999999817e+00 1.941433661999999893e+00 7.233470036800000003e+01
2.506214363999999861e+00 1.941433661999999893e+00 6.875399281699999676e+01
2.576811951999999906e+00 1.941433661999999893e+00 6.471777016699999763e+01
2.647409539999999950e+00 1.941433661999999893e+00 6.032043985600000013e+01
2.718007126999999912e+00 1.941433661999999893e+00 5.567530212500000175e+01
2.788604714999999956e+00 1.941433661999999893e+00 5.092053110199999821e+01
2.859202303000000001e+00 1.941433661999999893e+00 4.617400020099999836e+01
2.929799889999999962e+00 1.941433661999999893e+00 4.148049197099999930e+01
3.000397478000000007e+00 1.941433661999999893e+00 3.687479511699999790e+01
3.070995066000000051e+00 1.941433661999999893e+00 3.243001193599999965e+01
-3.141592654000000095e+00 2.012031250000000160e+00 2.677764296000000144e+01
-3.070995066000000051e+00 2.012031250000000160e+00 2.294025680800000089e+01
-3.000397478000000007e+00 2.012031250000000160e+00 1.959527867699999959e+01
-2.929799889999999962e+00 2.012031250000000160e+00 1.680381835600000073e+01
-2.859202303000000001e+00 2.012031250000000160e+00 1.455691201299999982e+01
-2.788604714999999956e+00 2.012031250000000160e+00 1.273983397099999948e+01
-2.718007126999999912e+00 2.012031250000000160e+00 1.126938778699999943e+01
-2.647409539999999950e+00 2.012031250000000160e+00 1.006468807399999932e+01
-2.576811951999999906e+00 2.012031250000000160e+00 9.069563513000000299e+00
-2.506214363999999861e+00 2.012031250000000160e+00 8.378451659999999634e+00
-2.435616775999999817e+00 2.012031250000000160e+00 8.030890319999999249e+00
-2.365019188999999855e+00 2.012031250000000160e+00 8.050161334000000224e+00
-2.294421600999999811e+00 2.012031250000000160e+00 8.355763493999999625e+00
-2.223824013000000210e+00 2.012031250000000160e+00 8.698010351000000639e+00
-2.153226425000000166e+00 2.012031250000000160e+00 8.902867716999999459e+00
-2.082628838000000204e+00 2.012031250000000160e+00 8.869988353000000103e+00
-2.012031250000000160e+00 2.012031250000000160e+00 8.670096603999999374e+00
-1.941433661999999893e+00 2.012031250000000160e+00 8.415774075999999937e+00
-1.870836074999999932e+00 2.012031250000000160e+00 8.086753717000000563e+00
-1.800238487000000109e+00 2.012031250000000160e+00 7.629243092000000281e+00
-1.729640899000000065e+00 2.012031250000000160e+00 6.988862713999999698e+00
-1.659043311000000021e+00 2.012031250000000160e+00 6.219863658999999600e+00
-1.588445724000000059e+00 2.012031250000000160e+00 5.513460804000000159e+00
-1.517848136000000014e+00 2.012031250000000160e+00 5.086509086999999596e+00
-1.447250547999999970e+00 2.012031250000000160e+00 4.973276267000000139e+00
-1.376652961000000008e+00 2.012031250000000160e+00 5.139695020999999642e+00
-1.306055372999999964e+00 2.012031250000000160e+00 5.531141115999999691e+00
-1.235457784999999920e+00 2.012031250000000160e+00 6.099532539000000142e+00
-1.164860197000000097e+00 2.012031250000000160e+00 6.906566710999999970e+00
-1.094262609999999913e+00 2.012031250000000160e+00 8.009574226999999880e+00
-1.023665022000000091e+00 2.012031250000000160e+00 9.432443662000000728e+00
-9.530674340000000466e-01 2.012031250000000160e+00 1.119980972399999963e+01
-8.824698469999999739e-01 2.012031250000000160e+00 1.325506775700000084e+01
-8.118722590000000405e-01 2.012031250000000160e+00 1.553473164000000040e+01
-7.412746709999999961e-01 2.012031250000000160e+00 1.799569385699999913e+01
-6.706770829999999517e-01 2.012031250000000160e+00 2.061308898300000081e+01
-6.000794959999999900e-01 2.012031250000000160e+00 2.346215228300000177e+01
-5.294819079999999456e-01 2.012031250000000160e+00 2.654049279199999845e+01
-4.588843200000000122e-01 2.012031250000000160e+00 2.978702363200000036e+01
-3.882867320000000233e-01 2.012031250000000160e+00 3.310793363599999850e+01
-3.176891450000000061e-01 2.012031250000000160e+00 3.634187409900000176e+01
-2.470915569999999895e-01 2.012031250000000160e+00 3.940202986799999962e+01
-1.764939690000000005e-01 2.012031250000000160e+00 4.225097753200000028e+01
-1.058963819999999972e-01 2.012031250000000160e+00 4.494235921800000000e+01
-3.529879400000000139e-02 2.012031250000000160e+00 4.757670594199999670e+01
3.529879400000000139e-02 2.012031250000000160e+00 5.023454459399999905e+01
1.058963819999999972e-01 2.012031250000000160e+00 5.287430183299999698e+01
1.764939690000000005e-01 2.012031250000000160e+00 5.542754112699999780e+01
2.470915569999999895e-01 2.012031250000000160e+00 5.775084186299999800e+01
3.176891450000000061e-01 2.012031250000000160e+00 5.970988673800000157e+01
3.882867320000000233e-01 2.012031250000000160e+00 6.118287017400000138e+01
4.588843200000000122e-01 2.012031250000000160e+00 6.211058711199999749e+01
5.294819079999999456e-01 2.012031250000000160e+00 6.241271230800000325e+01
6.000794959999999900e-01 2.012031250000000160e+00 6.208020300199999753e+01
6.706770829999999517e-01 2.012031250000000160e+00 6.122027805100000108e+01
7.412746709999999961e-01 2.012031250000000160e+00 6.002163066100000322e+01
8.118722590000000405e-01 2.012031250000000160e+00 5.877461955700000118e+01
8.824698469999999739e-01 2.012031250000000160e+00 5.773169393399999905e+01
9.530674340000000466e-01 2.012031250000000160e+00 5.703295522999999889e+01
1.023665022000000091e+00 2.012031250000000160e+00 5.666352194200000270e+01
1.094262609999999913e+00 2.012031250000000160e+00 5.653834767299999697e+01
1.164860197000000097e+00 2.012031250000000160e+00 5.662819020900000311e+01
1.235457784999999920e+00 2.012031250000000160e+00 5.700078940600000266e+01
1.306055372999999964e+00 2.012031250000000160e+00 5.777587838099999829e+01
1.376652961000000008e+00 2.012031250000000160e+00 5.902982227500000079e+01
1.447250547999999970e+00 2.012031250000000160e+00 6.075148195300000253e+01
1.517848136000000014e+00 2.012031250000000160e+00 6.289642012099999846e+01
1.588445724000000059e+00 2.012031250000000160e+00 6.539677908699999875e+01
1.659043311000000021e+00 2.012031250000000160e+00 6.815469758099999353e+01
1.729640899000000065e+00 2.012031250000000160e+00 7.104437708099999327e+01
1.800238487000000109e+00 2.012031250000000160e+00 7.378024155599999290e+01
1.870836074999999932e+00 2.012031250000000160e+00 7.610453659799999571e+01
1.941433661999999893e+00 2.012031250000000160e+00 7.784639532200000644e+01
2.012031250000000160e+00 2.012031250000000160e+00 7.895101886400000524e+01
2.082628838000000204e+00 2.012031250000000160e+00 7.939032068599999548e+01
2.153226425000000166e+00 2.012031250000000160e+00 7.912337990599999671e+01
2.223824013000000210e+00 2.012031250000000160e+00 7.809052524199999823e+01
2.294421600999999811e+00 2.012031250000000160e+00 7.626789699399999733e+01
2.365019188999999855e+00 2.012031250000000160e+00 7.369798447799999508e+01
2.435616775999999817e+00 2.012031250000000160e+00 7.047713361899999995e+01
2.506214363999999861e+00 2.012031250000000160e+00 6.677821572999999944e+01
2.576811951999999906e+00 2.012031250000000160e+00 6.271214362199999925e+01
2.647409539999999950e+00 2.012031250000000160e+00 5.840207537100000224e+01
2.718007126999999912e+00 2.012031250000000160e+00 5.391292891199999815e+01
2.788604714999999956e+00 2.012031250000000160e+00 4.933875765199999819e+01
2.859202303000000001e+00 2.012031250000000160e+00 4.470591700800000012e+01
2.929799889999999962e+00 2.012031250000000160e+00 4.005515326700000145e+01
3.000397478000000007e+00 2.012031250000000160e+00 3.545936341699999872e+01
3.070995066000000051e+00 2.012031250000000160e+00 3.099397645599999862e+01
-3.141592654000000095e+00 2.082628838000000204e+00 2.534263718300000079e+01
-3.070995066000000051e+00 2.082628838000000204e+00 2.153400689200000073e+01
-3.000397478000000007e+00 2.082628838000000204e+00 1.819357685700000005e+01
-2.929799889999999962e+00 2.082628838000000204e+00 1.537770890100000010e+01
-2.859202303000000001e+00 2.082628838000000204e+00 1.307134191599999973e+01
-2.788604714999999956e+00 2.082628838000000204e+00 1.122602906900000086e+01
-2.718007126999999912e+00 2.082628838000000204e+00 9.779870895000000175e+00
-2.647409539999999950e+00 2.082628838000000204e+00 8.634740614000000036e+00
-2.576811951999999906e+00 2.082628838000000204e+00 7.724602423000000329e+00
-2.506214363999999861e+00 2.082628838000000204e+00 7.092322060999999955e+00
-2.435616775999999817e+00 2.082628838000000204e+00 6.741107753999999730e+00
-2.365019188999999855e+00 2.082628838000000204e+00 6.707714465999999653e+00
-2.294421600999999811e+00 2.082628838000000204e+00 6.941751567999999928e+00
-2.223824013000000210e+00 2.082628838000000204e+00 7.251166280999999714e+00
-2.153226425000000166e+00 2.082628838000000204e+00 7.489854541999999782e+00
-2.082628838000000204e+00 2.082628838000000204e+00 7.556063895000000308e+00
-2.012031250000000160e+00 2.082628838000000204e+00 7.521988008000000114e+00
-1.941433661999999893e+00 2.082628838000000204e+00 7.460796013999999587e+00
-1.870836074999999932e+00 2.082628838000000204e+00 7.360865937999999886e+00
-1.800238487000000109e+00 2.082628838000000204e+00 7.093361630000000417e+00
-1.729640899000000065e+00 2.082628838000000204e+00 6.591252975999999819e+00
-1.659043311000000021e+00 2.082628838000000204e+00 5.909425215999999814e+00
-1.588445724000000059e+00 2.082628838000000204e+00 5.244031641000000299e+00
-1.517848136000000014e+00 2.082628838000000204e+00 4.807020769000000193e+00
-1.447250547999999970e+00 2.082628838000000204e+00 4.668802513000000154e+00
-1.376652961000000008e+00 2.082628838000000204e+00 4.814527726999999757e+00
-1.306055372999999964e+00 2.082628838000000204e+00 5.181272847999999875e+00
-1.235457784999999920e+00 2.082628838000000204e+00 5.762844284999999900e+00
-1.164860197000000097e+00 2.082628838000000204e+00 6.617700103999999861e+00
-1.094262609999999913e+00 2.082628838000000204e+00 7.785352935999999779e+00
-1.023665022000000091e+00 2.082628838000000204e+00 9.265460971999999629e+00
-9.530674340000000466e-01 2.082628838000000204e+00 1.105369536899999972e+01
-8.824698469999999739e-01 2.082628838000000204e+00 1.306928727700000081e+01
-8.118722590000000405e-01 2.082628838000000204e+00 1.530459635499999926e+01
-7.412746709999999961e-01 2.082628838000000204e+00 1.773890981899999986e+01
-6.706770829999999517e-01 2.082628838000000204e+00 2.037513988499999940e+01
-6.000794959999999900e-01 2.082628838000000204e+00 2.326704912099999945e+01
-5.294819079999999456e-01 2.082628838000000204e+00 2.643993115500000002e+01
-4.588843200000000122e-01 2.082628838000000204e+00 2.981738830700000165e+01
-3.882867320000000233e-01 2.082628838000000204e+00 3.328153786800000091e+01
-3.176891450000000061e-01 2.082628838000000204e+00 3.668498088500000165e+01
-2.470915569999999895e-01 2.082628838000000204e+00 3.990782377899999744e+01
-1.764939690000000005e-01 2.082628838000000204e+00 4.290199400699999899e+01
-1.058963819999999972e-01 2.082628838000000204e+00 4.573054901399999750e+01
-3.529879400000000139e-02 2.082628838000000204e+00 4.852974974600000024e+01
3.529879400000000139e-02 2.082628838000000204e+00 5.137650038000000308e+01
1.058963819999999972e-01 2.082628838000000204e+00 5.424196365600000291e+01
1.764939690000000005e-01 2.082628838000000204e+00 5.703894986600000294e+01
2.470915569999999895e-01 2.082628838000000204e+00 5.961693822899999873e+01
3.176891450000000061e-01 2.082628838000000204e+00 6.181205362400000070e+01
3.882867320000000233e-01 2.082628838000000204e+00 6.349695132800000152e+01
4.588843200000000122e-01 2.082628838000000204e+00 6.454408247499999618e+01
5.294819079999999456e-01 2.082628838000000204e+00 6.482567633600000079e+01
6.000794959999999900e-01 2.082628838000000204e+00 6.429956751100000645e+01
6.706770829999999517e-01 2.082628838000000204e+00 6.307129610399999819e+01
7.412746709999999961e-01 2.082628838000000204e+00 6.136687628600000011e+01
8.118722590000000405e-01 2.082628838000000204e+00 5.957613293600000048e+01
8.824698469999999739e-01 2.082628838000000204e+00 5.802446857099999988e+01
9.530674340000000466e-01 2.082628838000000204e+00 5.689170892100000287e+01
1.023665022000000091e+00 2.082628838000000204e+00 5.616912374300000010e+01
1.094262609999999913e+00 2.082628838000000204e+00 5.573483036100000021e+01
1.164860197000000097e+00 2.082628838000000204e+00 5.555422815000000014e+01
1.235457784999999920e+00 2.082628838000000204e+00 5.571050878500000181e+01
1.306055372999999964e+00 2.082628838000000204e+00 5.634055332300000174e+01
1.376652961000000008e+00 2.082628838000000204e+00 5.754419920400000166e+01
1.447250547999999970e+00 2.082628838000000204e+00 5.930013614300000313e+01
1.517848136000000014e+00 2.082628838000000204e+00 6.150855837799999648e+01
1.588445724000000059e+00 2.082628838000000204e+00 6.405921431699999857e+01
1.659043311000000021e+00 2.082628838000000204e+00 6.683468465900000410e+01
1.729640899000000065e+00 2.082628838000000204e+00 6.972623112600000184e+01
1.800238487000000109e+00 2.082628838000000204e+00 7.250972038599999792e+01
1.870836074999999932e+00 2.082628838000000204e+00 7.491663196800000435e+01
1.941433661999999893e+00 2.082628838000000204e+00 7.675619645400000479e+01
2.012031250000000160e+00 2.082628838000000204e+00 7.793232507599999792e+01
2.082628838000000204e+00 2.082628838000000204e+00 7.837179129300000113e+01
2.153226425000000166e+00 2.082628838000000204e+00 7.800129222299999299e+01
2.223824013000000210e+00 2.082628838000000204e+00 7.681277804900000206e+01
2.294421600999999811e+00 2.082628838000000204e+00 7.480885318900000414e+01
2.365019188999999855e+00 2.082628838000000204e+00 7.205376113699999507e+01
2.435616775999999817e+00 2.082628838000000204e+00 6.868964478300000565e+01
2.506214363999999861e+00 2.082628838000000204e+00 6.487761418099999844e+01
2.576811951999999906e+00 2.082628838000000204e+00 6.079060938300000316e+01
2.647409539999999950e+00 2.082628838000000204e+00 5.654444864599999931e+01
2.718007126999999912e+00 2.082628838000000204e+00 5.218577821200000244e+01
2.788604714999999956e+00 2.082628838000000204e+00 4.775840111499999807e+01
2.859202303000000001e+00 2.082628838000000204e+00 4.322897631000000018e+01
2.929799889999999962e+00 2.082628838000000204e+00 3.861921365999999978e+01
3.000397478000000007e+00 2.082628838000000204e+00 3.401114522400000340e+01
3.070995066000000051e+00 2.082628838000000204e+00 2.953894758099999862e+01
-3.141592654000000095e+00 2.153226425000000166e+00 2.393576767600000110e+01
-3.070995066000000051e+00 2.153226425000000166e+00 2.022682004700000036e+01
-3.000397478000000007e+00 2.153226425000000166e+00 1.693167586299999883e+01
-2.929799889999999962e+00 2.153226425000000166e+00 1.407797218199999989e+01
-2.859202303000000001e+00 2.153226425000000166e+00 1.169361098899999973e+01
-2.788604714999999956e+00 2.153226425000000166e+00 9.794444379999999839e+00
-2.718007126999999912e+00 2.153226425000000166e+00 8.362491648000000666e+00
-2.647409539999999950e+00 2.153226425000000166e+00 7.290256912000000256e+00
-2.576811951999999906e+00 2.153226425000000166e+00 6.519022996000000347e+00
-2.506214363999999861e+00 2.153226425000000166e+00 5.969847534000000344e+00
-2.435616775999999817e+00 2.153226425000000166e+00 5.649377107000000287e+00
-2.365019188999999855e+00 2.153226425000000166e+00 5.573050568000000204e+00
-2.294421600999999811e+00 2.153226425000000166e+00 5.701000764999999859e+00
-2.223824013000000210e+00 2.153226425000000166e+00 5.909701588999999977e+00
-2.153226425000000166e+00 2.153226425000000166e+00 6.124819181000000334e+00
-2.082628838000000204e+00 2.153226425000000166e+00 6.301032694999999961e+00
-2.012031250000000160e+00 2.153226425000000166e+00 6.418130925999999903e+00
-1.941433661999999893e+00 2.153226425000000166e+00 6.537728526000000429e+00
-1.870836074999999932e+00 2.153226425000000166e+00 6.621719236999999758e+00
-1.800238487000000109e+00 2.153226425000000166e+00 6.524502735999999636e+00
-1.729640899000000065e+00 2.153226425000000166e+00 6.171719834000000127e+00
-1.659043311000000021e+00 2.153226425000000166e+00 5.617055863000000038e+00
-1.588445724000000059e+00 2.153226425000000166e+00 5.050927433000000022e+00
-1.517848136000000014e+00 2.153226425000000166e+00 4.632542080000000340e+00
-1.447250547999999970e+00 2.153226425000000166e+00 4.488552476999999818e+00
-1.376652961000000008e+00 2.153226425000000166e+00 4.599528122999999802e+00
-1.306055372999999964e+00 2.153226425000000166e+00 4.966982985999999656e+00
-1.235457784999999920e+00 2.153226425000000166e+00 5.586985381999999944e+00
-1.164860197000000097e+00 2.153226425000000166e+00 6.506920165999999561e+00
-1.094262609999999913e+00 2.153226425000000166e+00 7.753094983000000440e+00
-1.023665022000000091e+00 2.153226425000000166e+00 9.275552830000000526e+00
-9.530674340000000466e-01 2.153226425000000166e+00 1.104855845500000022e+01
-8.824698469999999739e-01 2.153226425000000166e+00 1.303135381699999940e+01
-8.118722590000000405e-01 2.153226425000000166e+00 1.524040132800000080e+01
-7.412746709999999961e-01 2.153226425000000166e+00 1.771590706699999984e+01
-6.706770829999999517e-01 2.153226425000000166e+00 2.042310512499999930e+01
-6.000794959999999900e-01 2.153226425000000166e+00 2.337982718199999965e+01
-5.294819079999999456e-01 2.153226425000000166e+00 2.663392509099999828e+01
-4.588843200000000122e-01 2.153226425000000166e+00 3.009473907399999959e+01
-3.882867320000000233e-01 2.153226425000000166e+00 3.366718890100000294e+01
-3.176891450000000061e-01 2.153226425000000166e+00 3.721643186600000064e+01
-2.470915569999999895e-01 2.153226425000000166e+00 4.059223401100000217e+01
-1.764939690000000005e-01 2.153226425000000166e+00 4.376289642900000132e+01
-1.058963819999999972e-01 2.153226425000000166e+00 4.677882089700000279e+01
-3.529879400000000139e-02 2.153226425000000166e+00 4.976160674700000186e+01
3.529879400000000139e-02 2.153226425000000166e+00 5.278565368400000324e+01
1.058963819999999972e-01 2.153226425000000166e+00 5.581972543300000211e+01
1.764939690000000005e-01 2.153226425000000166e+00 5.879074564700000138e+01
2.470915569999999895e-01 2.153226425000000166e+00 6.156663484900000327e+01
3.176891450000000061e-01 2.153226425000000166e+00 6.394069456500000115e+01
3.882867320000000233e-01 2.153226425000000166e+00 6.574763324100000261e+01
4.588843200000000122e-01 2.153226425000000166e+00 6.681238747999999816e+01
5.294819079999999456e-01 2.153226425000000166e+00 6.698675776100000689e+01
6.000794959999999900e-01 2.153226425000000166e+00 6.619354419799999789e+01
6.706770829999999517e-01 2.153226425000000166e+00 6.453176697499999648e+01
7.412746709999999961e-01 2.153226425000000166e+00 6.230380599899999794e+01
8.118722590000000405e-01 2.153226425000000166e+00 5.996794214799999878e+01
8.824698469999999739e-01 2.153226425000000166e+00 5.790064062799999789e+01
9.530674340000000466e-01 2.153226425000000166e+00 5.633260995799999904e+01
1.023665022000000091e+00 2.153226425000000166e+00 5.526990034199999968e+01
1.094262609999999913e+00 2.153226425000000166e+00 5.457015497199999743e+01
1.164860197000000097e+00 2.153226425000000166e+00 5.418884228600000341e+01
1.235457784999999920e+00 2.153226425000000166e+00 5.422029709000000253e+01
1.306055372999999964e+00 2.153226425000000166e+00 5.481288938200000160e+01
1.376652961000000008e+00 2.153226425000000166e+00 5.603894776100000286e+01
1.447250547999999970e+00 2.153226425000000166e+00 5.784202897600000171e+01
1.517848136000000014e+00 2.153226425000000166e+00 6.007732357799999789e+01
1.588445724000000059e+00 2.153226425000000166e+00 6.263836288600000302e+01
1.659043311000000021e+00 2.153226425000000166e+00 6.542505384300000060e+01
1.729640899000000065e+00 2.153226425000000166e+00 6.831492774699999870e+01
1.800238487000000109e+00 2.153226425000000166e+00 7.113887051899999392e+01
1.870836074999999932e+00 2.153226425000000166e+00 7.364826831000000595e+01
1.941433661999999893e+00 2.153226425000000166e+00 7.558829315399999871e+01
2.012031250000000160e+00 2.153226425000000166e+00 7.681187958700000706e+01
2.082628838000000204e+00 2.153226425000000166e+00 7.723629437900000028e+01
2.153226425000000166e+00 2.153226425000000166e+00 7.677872997999999427e+01
2.223824013000000210e+00 2.153226425000000166e+00 7.545995281199999738e+01
2.294421600999999811e+00 2.153226425000000166e+00 7.331781124100000113e+01
2.365019188999999855e+00 2.153226425000000166e+00 7.045525543700000526e+01
2.435616775999999817e+00 2.153226425000000166e+00 6.700255792900000529e+01
2.506214363999999861e+00 2.153226425000000166e+00 6.313062709900000158e+01
2.576811951999999906e+00 2.153226425000000166e+00 5.901488286699999719e+01
2.647409539999999950e+00 2.153226425000000166e+00 5.479364719899999869e+01
2.718007126999999912e+00 2.153226425000000166e+00 5.048844104799999855e+01
2.788604714999999956e+00 2.153226425000000166e+00 4.609582693600000169e+01
2.859202303000000001e+00 2.153226425000000166e+00 4.159023208100000346e+01
2.929799889999999962e+00 2.153226425000000166e+00 3.700336156200000204e+01
3.000397478000000007e+00 2.153226425000000166e+00 3.242111267800000007e+01
3.070995066000000051e+00 2.153226425000000166e+00 2.802418297999999908e+01
